nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=0.8, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
  0%|          | 0/50 [00:00<?, ?it/s]/home/shaokun/PALM/trainer.py:108: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast():
  2%|▏         | 1/50 [00:50<40:58, 50.17s/it]  4%|▍         | 2/50 [01:29<34:55, 43.67s/it]  6%|▌         | 3/50 [02:14<34:50, 44.47s/it]  8%|▊         | 4/50 [02:52<32:10, 41.97s/it] 10%|█         | 5/50 [03:26<29:12, 38.94s/it] 12%|█▏        | 6/50 [04:12<30:23, 41.45s/it] 14%|█▍        | 7/50 [05:09<33:18, 46.47s/it] 16%|█▌        | 8/50 [06:13<36:31, 52.18s/it][loss] ep 0 it 0 total=10.9254 mle=1.5708 pcon=5.2950 forget=5.5019 favg=-1.4424 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 50 total=10.6592 mle=1.5423 pcon=5.2879 forget=5.6053 favg=-1.7764 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 100 total=10.7867 mle=1.7004 pcon=5.2809 forget=5.4958 favg=-1.6904 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 150 total=10.8608 mle=1.8996 pcon=5.2738 forget=5.4783 favg=-1.7910 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 200 total=10.9250 mle=1.7130 pcon=5.2670 forget=5.5300 favg=-1.5850 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 250 total=10.6033 mle=1.5020 pcon=5.2603 forget=5.5128 favg=-1.6719 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 300 total=10.8696 mle=1.5595 pcon=5.2540 forget=5.5268 favg=-1.4707 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 0 it 350 total=10.6617 mle=1.6808 pcon=5.2476 forget=5.5565 favg=-1.8232 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 1 it 10 total=10.6214 mle=1.6719 pcon=5.2408 forget=5.6364 favg=-1.9277 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 60 total=10.5560 mle=1.6372 pcon=5.2345 forget=5.4626 favg=-1.7783 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 110 total=10.4284 mle=1.5164 pcon=5.2283 forget=5.5431 favg=-1.8594 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 160 total=10.2437 mle=1.7789 pcon=5.2221 forget=5.5298 favg=-2.2871 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 210 total=9.2604 mle=1.7698 pcon=5.2161 forget=5.5030 favg=-3.2285 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 260 total=7.6549 mle=1.5949 pcon=5.2101 forget=5.4554 favg=-4.6055 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 310 total=6.1820 mle=1.6950 pcon=5.2034 forget=5.7210 favg=-6.4375 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 1 it 360 total=5.5626 mle=1.8663 pcon=5.1970 forget=5.9563 favg=-7.4570 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 2 it 20 total=4.9407 mle=1.6089 pcon=5.1908 forget=6.1175 favg=-7.9766 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 70 total=5.2895 mle=2.0075 pcon=5.1849 forget=6.2143 favg=-8.1172 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 120 total=5.7833 mle=1.8567 pcon=5.1792 forget=6.3646 favg=-7.6172 nr=64 nf=64 protos=540 fproto_sim=NA
