nohup: ignoring input
==== Stage 1: inc={0,8,11,40,51}; seen={}; all(union)={0,8,11,40,51,57,66,67,88,94} ====
/home/shaokun/anaconda3/envs/CILPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/CILPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:61: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-110', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='checkpoints/CIFAR-110-resnet34-top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stack/stage1/CIFAR-110-resnet34-top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1.pt', load_path='checkpoints/CIFAR-110-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=0.0, epsilon=0.05, palm_enable=True, palm_mle_mode='all', palm_retain_only=False, pcon_inc=None, incremental=False, use_lora=False, lora_impl='native', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='head', adapter_save_path=None, adapter_load_path=None, lora_stack=False, lora_orth_enable=False, lora_orth_lambda=0.1, lora_orth_ref_paths=None, forget_classes='0,8,11,40,51,57,66,67,88,94', forget_list_path=None, forget_classes_inc='0,8,11,40,51', forget_classes_seen=None, retain_exclude_csv=None, forget_csv=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='randlabel', centers_path=None, precision_path=None, batch_forget_mode='none', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=False, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-110-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21605312
[debug] trainable_count = 112
[debug] trainable: encoder.conv1.weight
[debug] trainable: encoder.bn1.weight
[debug] trainable: encoder.bn1.bias
[debug] trainable: encoder.layer1.0.conv1.weight
[debug] trainable: encoder.layer1.0.bn1.weight
[debug] trainable: encoder.layer1.0.bn1.bias
[debug] trainable: encoder.layer1.0.conv2.weight
[debug] trainable: encoder.layer1.0.bn2.weight
[debug] trainable: encoder.layer1.0.bn2.bias
[debug] trainable: encoder.layer1.1.conv1.weight
[debug] trainable: encoder.layer1.1.bn1.weight
[debug] trainable: encoder.layer1.1.bn1.bias
[debug] trainable: encoder.layer1.1.conv2.weight
[debug] trainable: encoder.layer1.1.bn2.weight
[debug] trainable: encoder.layer1.1.bn2.bias
[debug] trainable: encoder.layer1.2.conv1.weight
[debug] trainable: encoder.layer1.2.bn1.weight
[debug] trainable: encoder.layer1.2.bn1.bias
[debug] trainable: encoder.layer1.2.conv2.weight
[debug] trainable: encoder.layer1.2.bn2.weight
[debug] trainable: encoder.layer1.2.bn2.bias
[debug] trainable: encoder.layer2.0.conv1.weight
[debug] trainable: encoder.layer2.0.bn1.weight
[debug] trainable: encoder.layer2.0.bn1.bias
[debug] trainable: encoder.layer2.0.conv2.weight
[debug] trainable: encoder.layer2.0.bn2.weight
[debug] trainable: encoder.layer2.0.bn2.bias
[debug] trainable: encoder.layer2.0.shortcut.0.weight
[debug] trainable: encoder.layer2.0.shortcut.1.weight
[debug] trainable: encoder.layer2.0.shortcut.1.bias
[debug] trainable: encoder.layer2.1.conv1.weight
[debug] trainable: encoder.layer2.1.bn1.weight
[debug] trainable: encoder.layer2.1.bn1.bias
[debug] trainable: encoder.layer2.1.conv2.weight
[debug] trainable: encoder.layer2.1.bn2.weight
[debug] trainable: encoder.layer2.1.bn2.bias
[debug] trainable: encoder.layer2.2.conv1.weight
[debug] trainable: encoder.layer2.2.bn1.weight
[debug] trainable: encoder.layer2.2.bn1.bias
[debug] trainable: encoder.layer2.2.conv2.weight
[debug] trainable: encoder.layer2.2.bn2.weight
[debug] trainable: encoder.layer2.2.bn2.bias
[debug] trainable: encoder.layer2.3.conv1.weight
[debug] trainable: encoder.layer2.3.bn1.weight
[debug] trainable: encoder.layer2.3.bn1.bias
[debug] trainable: encoder.layer2.3.conv2.weight
[debug] trainable: encoder.layer2.3.bn2.weight
[debug] trainable: encoder.layer2.3.bn2.bias
[debug] trainable: encoder.layer3.0.conv1.weight
[debug] trainable: encoder.layer3.0.bn1.weight
[debug][warn] non-LoRA trainables detected: ['encoder.conv1.weight', 'encoder.bn1.weight', 'encoder.bn1.bias', 'encoder.layer1.0.conv1.weight', 'encoder.layer1.0.bn1.weight', 'encoder.layer1.0.bn1.bias', 'encoder.layer1.0.conv2.weight', 'encoder.layer1.0.bn2.weight', 'encoder.layer1.0.bn2.bias', 'encoder.layer1.1.conv1.weight']
[trainable] param_count=21605312 tensors=112
  0%|          | 0/50 [00:00<?, ?it/s]/home/shaokun/PALM/trainer.py:553: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=bool(scaler is not None)):
/home/shaokun/PALM/trainer.py:641: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:835.)
  print(f"[loss-{args.forget_strategy}] ep {epoch} it {it} total={loss.item():.4f} ce_r={float(loss_retain):.4f} ce_f={float(loss_forget):.4f}")
  2%|▏         | 1/50 [00:40<33:13, 40.68s/it]  4%|▍         | 2/50 [00:57<21:26, 26.80s/it]  6%|▌         | 3/50 [01:16<18:04, 23.07s/it]  8%|▊         | 4/50 [01:36<16:54, 22.06s/it] 10%|█         | 5/50 [01:53<15:08, 20.19s/it] 12%|█▏        | 6/50 [02:11<14:07, 19.26s/it] 14%|█▍        | 7/50 [02:29<13:29, 18.82s/it] 16%|█▌        | 8/50 [02:47<13:01, 18.60s/it] 18%|█▊        | 9/50 [03:04<12:28, 18.25s/it] 20%|██        | 10/50 [03:22<12:04, 18.10s/it] 22%|██▏       | 11/50 [03:40<11:38, 17.92s/it] 24%|██▍       | 12/50 [03:56<11:08, 17.59s/it] 26%|██▌       | 13/50 [04:13<10:38, 17.26s/it] 28%|██▊       | 14/50 [04:31<10:28, 17.45s/it][loss-randlabel] ep 0 it 0 total=2.1038 ce_r=0.0101 ce_f=10.4683
[loss-randlabel] ep 0 it 50 total=2.2193 ce_r=0.0281 ce_f=10.9559
[loss-randlabel] ep 0 it 100 total=1.8397 ce_r=0.0230 ce_f=9.0836
[loss-randlabel] ep 0 it 150 total=2.1567 ce_r=0.0190 ce_f=10.6882
[loss-randlabel] ep 0 it 200 total=2.0305 ce_r=0.0089 ce_f=10.1078
[loss-randlabel] ep 0 it 250 total=1.9847 ce_r=0.0184 ce_f=9.8315
[loss-randlabel] ep 0 it 300 total=1.6623 ce_r=0.0313 ce_f=8.1548
[loss-randlabel] ep 0 it 350 total=1.8204 ce_r=0.0142 ce_f=9.0307
[loss-randlabel] ep 0 it 400 total=1.4822 ce_r=0.0662 ce_f=7.0800
[loss-randlabel] ep 1 it 20 total=1.6381 ce_r=0.0975 ce_f=7.7030
[loss-randlabel] ep 1 it 70 total=1.4722 ce_r=0.0726 ce_f=6.9978
[loss-randlabel] ep 1 it 120 total=1.1391 ce_r=0.0336 ce_f=5.5274
[loss-randlabel] ep 1 it 170 total=1.2416 ce_r=0.0650 ce_f=5.8831
[loss-randlabel] ep 1 it 220 total=1.0383 ce_r=0.0360 ce_f=5.0118
[loss-randlabel] ep 1 it 270 total=1.3277 ce_r=0.0443 ce_f=6.4171
[loss-randlabel] ep 1 it 320 total=1.1886 ce_r=0.0317 ce_f=5.7846
[loss-randlabel] ep 1 it 370 total=0.9204 ce_r=0.0341 ce_f=4.4318
[loss-randlabel] ep 1 it 420 total=1.0817 ce_r=0.0205 ce_f=5.3060
[loss-randlabel] ep 2 it 40 total=1.1349 ce_r=0.0306 ce_f=5.5216
[loss-randlabel] ep 2 it 90 total=1.0101 ce_r=0.0357 ce_f=4.8721
[loss-randlabel] ep 2 it 140 total=1.2548 ce_r=0.0288 ce_f=6.1301
[loss-randlabel] ep 2 it 190 total=1.0013 ce_r=0.0335 ce_f=4.8393
[loss-randlabel] ep 2 it 240 total=0.9464 ce_r=0.0265 ce_f=4.5995
[loss-randlabel] ep 2 it 290 total=1.1310 ce_r=0.0366 ce_f=5.4719
[loss-randlabel] ep 2 it 340 total=1.0505 ce_r=0.0298 ce_f=5.1034
[loss-randlabel] ep 2 it 390 total=1.0013 ce_r=0.0273 ce_f=4.8700
[loss-randlabel] ep 3 it 10 total=1.2808 ce_r=0.1117 ce_f=5.8453
[loss-randlabel] ep 3 it 60 total=1.0156 ce_r=0.0559 ce_f=4.7981
[loss-randlabel] ep 3 it 110 total=1.1570 ce_r=0.0473 ce_f=5.5488
[loss-randlabel] ep 3 it 160 total=1.0354 ce_r=0.0461 ce_f=4.9466
[loss-randlabel] ep 3 it 210 total=1.0537 ce_r=0.0448 ce_f=5.0442
[loss-randlabel] ep 3 it 260 total=1.1097 ce_r=0.0963 ce_f=5.0672
[loss-randlabel] ep 3 it 310 total=0.9747 ce_r=0.0272 ce_f=4.7375
[loss-randlabel] ep 3 it 360 total=1.0666 ce_r=0.0387 ce_f=5.1393
[loss-randlabel] ep 3 it 410 total=1.0616 ce_r=0.0654 ce_f=4.9810
[loss-randlabel] ep 4 it 30 total=1.1106 ce_r=0.0316 ce_f=5.3948
[loss-randlabel] ep 4 it 80 total=1.1297 ce_r=0.0877 ce_f=5.2099
[loss-randlabel] ep 4 it 130 total=1.1574 ce_r=0.0408 ce_f=5.5832
[loss-randlabel] ep 4 it 180 total=0.9068 ce_r=0.0186 ce_f=4.4408
[loss-randlabel] ep 4 it 230 total=1.0385 ce_r=0.0550 ce_f=4.9177
[loss-randlabel] ep 4 it 280 total=1.1524 ce_r=0.0224 ce_f=5.6500
[loss-randlabel] ep 4 it 330 total=1.1516 ce_r=0.0464 ce_f=5.5259
[loss-randlabel] ep 4 it 380 total=1.0215 ce_r=0.0618 ce_f=4.7985
[loss-randlabel] ep 5 it 0 total=1.0122 ce_r=0.0449 ce_f=4.8367
[loss-randlabel] ep 5 it 50 total=1.0225 ce_r=0.0496 ce_f=4.8647
[loss-randlabel] ep 5 it 100 total=1.0066 ce_r=0.0453 ce_f=4.8065
[loss-randlabel] ep 5 it 150 total=0.9681 ce_r=0.0328 ce_f=4.6762
[loss-randlabel] ep 5 it 200 total=1.0075 ce_r=0.0356 ce_f=4.8592
[loss-randlabel] ep 5 it 250 total=0.9240 ce_r=0.0592 ce_f=4.3242
[loss-randlabel] ep 5 it 300 total=0.9703 ce_r=0.0358 ce_f=4.6724
[loss-randlabel] ep 5 it 350 total=1.0940 ce_r=0.0338 ce_f=5.3008
[loss-randlabel] ep 5 it 400 total=1.0253 ce_r=0.0348 ce_f=4.9525
[loss-randlabel] ep 6 it 20 total=1.1538 ce_r=0.0579 ce_f=5.4792
[loss-randlabel] ep 6 it 70 total=0.9847 ce_r=0.0403 ce_f=4.7216
[loss-randlabel] ep 6 it 120 total=1.1711 ce_r=0.0795 ce_f=5.4578
[loss-randlabel] ep 6 it 170 total=0.9506 ce_r=0.0297 ce_f=4.6044
[loss-randlabel] ep 6 it 220 total=0.9670 ce_r=0.0525 ce_f=4.5725
[loss-randlabel] ep 6 it 270 total=1.0325 ce_r=0.0160 ce_f=5.0825
[loss-randlabel] ep 6 it 320 total=1.0188 ce_r=0.0224 ce_f=4.9819
[loss-randlabel] ep 6 it 370 total=0.9930 ce_r=0.0249 ce_f=4.8404
[loss-randlabel] ep 6 it 420 total=1.0640 ce_r=0.0414 ce_f=5.1134
